ticker,tier,bucket,listing,quarter,year,era,split,n_bars,stock_e1_x60,qqq_e1_x60,hedged_e1_x60,stock_e1_x90,qqq_e1_x90,hedged_e1_x90,stock_e1_x120,qqq_e1_x120,hedged_e1_x120,stock_e1_x180,qqq_e1_x180,hedged_e1_x180,stock_e1_x250,qqq_e1_x250,hedged_e1_x250,stock_e5_x60,qqq_e5_x60,hedged_e5_x60,stock_e5_x90,qqq_e5_x90,hedged_e5_x90,stock_e5_x120,qqq_e5_x120,hedged_e5_x120,stock_e5_x180,qqq_e5_x180,hedged_e5_x180,stock_e5_x250,qqq_e5_x250,hedged_e5_x250,stock_e10_x60,qqq_e10_x60,hedged_e10_x60,stock_e10_x90,qqq_e10_x90,hedged_e10_x90,stock_e10_x120,qqq_e10_x120,hedged_e10_x120,stock_e10_x180,qqq_e10_x180,hedged_e10_x180,stock_e10_x250,qqq_e10_x250,hedged_e10_x250,stock_e20_x60,qqq_e20_x60,hedged_e20_x60,stock_e20_x90,qqq_e20_x90,hedged_e20_x90,stock_e20_x120,qqq_e20_x120,hedged_e20_x120,stock_e20_x180,qqq_e20_x180,hedged_e20_x180,stock_e20_x250,qqq_e20_x250,hedged_e20_x250,stock_e30_x60,qqq_e30_x60,hedged_e30_x60,stock_e30_x90,qqq_e30_x90,hedged_e30_x90,stock_e30_x120,qqq_e30_x120,hedged_e30_x120,stock_e30_x180,qqq_e30_x180,hedged_e30_x180,stock_e30_x250,qqq_e30_x250,hedged_e30_x250
NHP,T1,considered,2026-04-22,2026Q2,2026,2020+,validation,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMRS,T1,considered,2026-05-13,2026Q2,2026,2020+,validation,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COAG,T1,considered,2026-05-01,2026Q2,2026,2020+,validation,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGMB,T1,considered,2026-02-06,2026Q1,2026,2020+,validation,106,-0.19923124439960704,0.11093473968384004,0.3101659840834471,-0.35297882103735934,0.17759636716687033,0.5305751882042297,,,,,,,,,,-0.18513690510679537,0.13382082010231922,0.3189577252091146,-0.34159059445864237,0.20185572660247475,0.5434463210611171,,,,,,,,,,-0.18831166820555012,0.13478240568512279,0.3230940738906729,-0.34415580313932237,0.2028750121181584,0.5470308152574808,,,,,,,,,,-0.13374915206921534,0.12292589059302195,0.2566750426622373,-0.30006928843604797,0.19030704696145584,0.4903763353975038,,,,,,,,,,0.020408163265306145,0.15920060827891547,0.13879244501360932,-0.1755101729412467,0.22875842870424723,0.40426860164549394,,,,,,,,,
AVLN,T1,considered,2026-04-30,2026Q2,2026,2020+,validation,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFRM,T1,considered,2026-02-06,2026Q1,2026,2020+,validation,106,-0.3000000090826125,0.11093473968384004,0.41093474876645253,-0.11666670299711679,0.17759636716687033,0.2942630701639871,,,,,,,,,,-0.3293795730793404,0.13382082010231922,0.4632003931816596,-0.15374091366349896,0.20185572660247475,0.3555966402659737,,,,,,,,,,-0.3877551158211828,0.13478240568512279,0.5225375215063056,-0.22740528695428375,0.2028750121181584,0.43028029907244214,,,,,,,,,,-0.30562117353385754,0.12292589059302195,0.4285470641268795,-0.1237600769858882,0.19030704696145584,0.31406712394734404,,,,,,,,,,-0.13833527142768176,0.15920060827891547,0.29753587970659723,0.0873387935382246,0.22875842870424723,0.14141963516602263,,,,,,,,,
BGIN,T1,considered,2025-10-21,2025Q4,2025,2020+,validation,180,-0.1514422834448551,0.027366989321591095,0.1788092727664462,-0.391826907646726,-0.0051774318804755914,0.3866494757662504,-0.2548076878990646,0.05538653234379898,0.3101942202428636,,,,,,,-0.20495497164483578,-0.017157919330795024,0.18779705231404076,-0.4301801939674731,-0.04829190259176763,0.38188829137570546,-0.3018018322789755,0.00964728878819665,0.31144912106717215,,,,,,,-0.1390243771954136,0.004538490812076246,0.14356286800748985,-0.3829268218930598,-0.02728278055295419,0.35564404134010563,-0.24390244469764633,0.03193542856978926,0.2758378732674356,,,,,,,0.11708856819914226,0.04318310812650217,-0.0739054600726401,-0.19936711940794327,0.010137671768683854,0.20950479117662713,-0.01898739859760079,0.07163400666811515,0.09062140526571594,,,,,,,0.3122676194428309,-0.002340799868586707,-0.3146084193114176,-0.05947958454544211,-0.03394415248032823,0.025535432065113883,0.15241629691107028,0.024868517902118192,-0.1275477790089521,,,,,,
GMTL,T1,considered,2026-03-20,2026Q1,2026,2020+,validation,77,0.16352195180272755,0.24125840662223452,0.07773645481950697,,,,,,,,,,,,,-0.03478263080983923,0.29734426116624246,0.3321268919760817,,,,,,,,,,,,,-0.1509434421056971,0.24020381252985024,0.39114725463554734,,,,,,,,,,,,,-0.17328698494956052,0.1284342905597855,0.301721275509346,,,,,,,,,,,,,0.06321837680488662,0.08468072795269022,0.021462351147803593,,,,,,,,,,,,
LCLN,T1,considered,2026-05-20,2026Q2,2026,2020+,validation,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLOO,T1,considered,2025-11-18,2025Q4,2025,2020+,validation,160,-0.3345679490563688,0.003675261304543209,0.338243210360912,-0.4061728745367321,-0.035370432946598585,0.37080244159013354,-0.2604938902445715,0.19448085836294537,0.45497474860751685,,,,,,,-0.4191810321572206,-0.011193140912626798,0.4079878912445938,-0.48168102573430616,-0.04966041392598686,0.4320206118083193,-0.35452586815966025,0.17678587022528136,0.5313117383849416,,,,,,,-0.3027167072204434,-0.0343939208761308,0.2683227863443126,-0.3777490386919734,-0.07195862052162127,0.30579041817035213,-0.22509705610115605,0.14917446180073202,0.37427151790188806,,,,,,,-0.17835367172247318,0.0027725868648658114,0.181126258587339,-0.2667682950098482,-0.0362379908983651,0.23053030411148312,-0.08689027082824363,0.19340657927976213,0.28029685010800576,,,,,,,-0.03405018993159181,-0.01927857513125275,0.014771614800339061,-0.13799283000977258,-0.05743130278860009,0.08056152722117249,0.07347667616808873,0.167163339135745,0.09368666296765626,,,,,,
MANE,T1,considered,2026-02-04,2026Q1,2026,2020+,validation,108,1.7179763297828385,0.13059641767785002,-1.5873799121049885,1.590688833110176,0.24773970871933937,-1.3429491243908367,,,,,,,,,,1.2933696162660628,0.1009444564907298,-1.192425159775333,1.1859671807845977,0.21501545023410085,-0.9709517305504969,,,,,,,,,,1.0902318012807974,0.11853128778591082,-0.9717005134948866,0.9923426583419108,0.23442448728254295,-0.7579181710593679,,,,,,,,,,1.0773344759118184,0.10853844400198165,-0.9687960319098368,0.9800493368569985,0.2233962655428645,-0.756653071314134,,,,,,,,,,0.7747320377930524,0.13824161634935672,-0.6364904214436957,0.691618290303758,0.2561770412761504,-0.4354412490276076,,,,,,,,,
WHK,T1,considered,2026-06-09,2026Q2,2026,2020+,validation,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSWY,T1,considered,2026-04-22,2026Q2,2026,2020+,validation,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,T1,considered,2026-02-06,2026Q1,2026,2020+,validation,106,-0.06760887842364705,0.11093473968384004,0.1785436181074871,-0.3048128131862047,0.17759636716687033,0.482409180353075,,,,,,,,,,-0.13501061511859713,0.13382082010231922,0.26883143522091635,-0.35506728540823507,0.20185572660247475,0.5569230120107098,,,,,,,,,,-0.16831347427090704,0.13478240568512279,0.3030958799560298,-0.37989776741433645,0.2028750121181584,0.5827727795324948,,,,,,,,,,-0.09992628716665974,0.12292589059302195,0.2228521777596817,-0.3289085472073343,0.19030704696145584,0.5192155941687902,,,,,,,,,,-0.07362430762702743,0.15920060827891547,0.2328249159059429,-0.3092978937587283,0.22875842870424723,0.5380563224629755,,,,,,,,,
SUJA,T1,considered,2026-05-07,2026Q2,2026,2020+,validation,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWC,T1,considered,2026-05-14,2026Q2,2026,2020+,validation,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EROK,T1,considered,2026-05-14,2026Q2,2026,2020+,validation,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMT,T1,considered,2026-04-23,2026Q2,2026,2020+,validation,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REA,T1,considered,2026-05-05,2026Q2,2026,2020+,validation,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBMT,T1,considered,2026-04-30,2026Q2,2026,2020+,validation,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDNL,sub,considered,2025-12-10,2025Q4,2025,2020+,validation,145,0.2070327886876966,-0.027217834823266784,-0.23425062351096337,0.9838008749085985,0.04987553613564799,-0.9339253387729505,1.49782704680706,0.1868973201761306,-1.3109297266309294,,,,,,,0.27824266630424366,0.01356256649617249,-0.26468009980807117,1.1008368153087154,0.09388780037292954,-1.0069490149357858,1.6451883778143266,0.2366537309887775,-1.408534646825549,,,,,,,0.3022165570876134,-0.025900365243961554,-0.32811692233157497,1.1402387486751815,0.05129741569967572,-1.0889413329755058,1.6947998161920736,0.1885047726655651,-1.5062950435265086,,,,,,,0.30779102906028477,-0.030128436934727554,-0.3379194659950123,1.149400589579737,0.04673426765680788,-1.1026663219229291,1.7063355979831751,0.18334607718478302,-1.5229895207983921,,,,,,,0.10969845532477618,-0.028283162631755343,-0.13798161795653152,0.8238284719269535,0.048725780677401076,-0.7751026912495524,1.2964039100576716,0.18559750736472425,-1.1108064026929474,,,,,,
CEPV,sub,considered,2025-11-04,2025Q4,2025,2020+,validation,170,-0.00870407652415417,0.005882852452210763,0.014586928976364932,-0.019342341036144073,-0.03079317865881659,-0.011450837622672516,-0.012572544731382918,0.06414054686468029,0.07671309159606321,,,,,,,-0.0019474641550334404,0.008650265996763551,0.010597730151796991,-0.012658238427111668,-0.028126669255347014,-0.015468430828235347,-0.00584229960489846,0.06706824063689432,0.07291054024179278,,,,,,,0.002935394538880365,0.05137735974075408,0.048441965201873716,-0.007827780980020682,0.013042529137690773,0.020870310117711455,-0.0009784959511300872,0.11226995850277133,0.11324845445390141,,,,,,,0.003917723967049813,0.005495859340583387,0.0015781353735335735,-0.00685599359086031,-0.03116606140822109,-0.02431006781736078,0.0,0.06373114028176063,0.06373114028176063,,,,,,,0.0,0.04419773834452445,0.04419773834452445,-0.010731673822170329,0.006124687746012825,0.016856361568183154,-0.003902435302734375,0.10467451513653891,0.10857695043927329,,,,,,
HMH,sub,considered,2026-04-01,2026Q2,2026,2020+,validation,69,0.03400634431595906,0.23914622744532443,0.20513988312936537,,,,,,,,,,,,,0.06571735161825343,0.18795080779529805,0.12223345617704462,,,,,,,,,,,,,0.024210478130139768,0.1317872329180254,0.10757675478788564,,,,,,,,,,,,,-0.08207554791736427,0.08556591261430713,0.1676414605316714,,,,,,,,,,,,,-0.08337260932306279,0.007065648802602853,0.09043825812566564,,,,,,,,,,,,
AERO,,considered,2025-11-06,2025Q4,2025,2020+,validation,168,-0.014440370712253014,-0.005263811980823485,0.00917655873142953,-0.31356364937678205,-0.02616846147377694,0.2873951879030051,-0.2305311734945621,0.10845558446406911,0.3389867579586312,,,,,,,0.11104649783083431,-0.003072973350413899,-0.11411947118124821,-0.2261628006264087,-0.02402366390854216,0.20213913671786654,-0.13255817357625865,0.110896882311464,0.24345505588772265,,,,,,,0.1274336135804115,0.03561823022470967,-0.09181538335570183,-0.2147492731257853,0.013854433579821634,0.22860370670560692,-0.11976404691874887,0.1540113092208577,0.2737753561396066,,,,,,,0.045404808125221185,-0.030295963946374016,-0.0757007720715952,-0.27188184246949465,-0.05067455600902904,0.2212072864604656,-0.18380746630968237,0.08056172780985338,0.26436919411953574,,,,,,,-0.10281684061746532,-0.017048127093601373,0.08576871352386395,-0.3751173288091858,-0.03770512602360743,0.3374122027855784,-0.2995304877601047,0.09532407275958965,0.39485456051969436,,,,,,
SKHY,,considered,2026-07-10,2026Q3,2026,2020+,validation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIND,,considered,2026-06-26,2026Q2,2026,2020+,validation,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCBM,,considered,2026-06-18,2026Q2,2026,2020+,validation,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRBT,,considered,2026-06-11,2026Q2,2026,2020+,validation,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INIO,,considered,2026-06-08,2026Q2,2026,2020+,validation,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AADX,,considered,2026-06-03,2026Q2,2026,2020+,validation,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PICS,,considered,2026-01-29,2026Q1,2026,2020+,validation,112,-0.32777775658501507,0.06946391129236562,0.3972416678773807,-0.45611111323038733,0.13966340627092722,0.5957745195013145,,,,,,,,,,-0.19440745587891295,0.11395987456523393,0.3083673304441469,-0.34820241920880335,0.18708007974014573,0.5352824989489491,,,,,,,,,,-0.16551721507105321,0.10726479429406299,0.2727820093651162,-0.3248275888377222,0.17994553512715394,0.5047731239648762,,,,,,,,,,-0.29156906115229975,0.09514003062540288,0.38670909177770263,-0.42681498796349104,0.1670249032882012,0.5938398912516922,,,,,,,,,,-0.17180009132035579,0.12017041827514041,0.2919705095954962,-0.3299110067139065,0.19369828286461876,0.5236092895785253,,,,,,,,,
BABA,T4,headline,2014-09-19,2014Q3,2014,2010-2014,discovery,251,0.16475678782872927,0.02584559619366833,-0.13891119163506094,-0.0008899521206117145,0.032505515215193626,0.03339546733580534,-0.08933151351023816,0.06746607128489268,0.15679758479513084,-0.0256980601045671,0.09704018187333174,0.12273824197789884,-0.2657693027469117,0.0906043894817532,0.3563736922286649,0.15741757914829746,0.02864930905992602,-0.12876827008837144,-0.007185409861426684,0.03532743013906914,0.04251284000049582,-0.09506969518978059,0.07038353602759839,0.16545323121737898,-0.03183720033483961,0.1000384748758385,0.1318756752106781,-0.2703957383796799,0.09358509298151252,0.3639808313611924,0.18842206528032945,0.035041267854466485,-0.15338079742586297,0.019409750559656436,0.04176088633645314,0.022351135776796704,-0.0708287474182856,0.07703482854914356,0.14786357596742916,-0.005902403217055485,0.10687404122666933,0.11277644444372481,-0.2508513616406254,0.10038055844393501,0.3512319200845604,0.19099061409595364,0.09258033206333782,-0.09841028203261581,0.021613011323599052,0.09967350140875597,0.07806049008515692,-0.06882052004683581,0.13690836024275477,0.20572888028959058,-0.0037538498710442125,0.16840636704522716,0.17216021691627137,-0.24923221899425374,0.1615519045273084,0.41078412352156213,0.061866097334989156,0.0020708548209833477,-0.05979524251400581,-0.08914796768210587,0.008576425222319495,0.09772439290442536,-0.1697768995040726,0.04272674417457467,0.21250364367864727,-0.1117646109869238,0.07161545256099022,0.18338006354791403,-0.33062876887021964,0.06532881448679229,0.3959575833570119
META,T4,headline,2012-05-18,2012Q2,2012,2010-2014,discovery,251,-0.4011166044667568,0.07509397567292475,0.47621058013968154,-0.39406396733406024,0.09665201125080158,0.4907159785848618,-0.43549805514422235,0.019950590995399864,0.4554486461396222,-0.1580957778061728,0.08820728854895932,0.2463030663551321,-0.2430208266605839,0.2023911712425439,0.4454119979031278,-0.3613287129460824,0.08271493745744496,0.44404365040352733,-0.3538075212278633,0.10442579034153487,0.45823331156939817,-0.3979943569073847,0.027180660786470412,0.42517501769385513,-0.10216236219758068,0.09592120598066778,0.19808356817824846,-0.19272955884972576,0.210914497922287,0.40364405677201276,-0.24237917615229831,0.10405971242824119,0.3464388885805395,-0.23345719769267703,0.1261985757268944,0.35965577341957145,-0.2858736246236029,0.04743062622088812,0.333304250844491,0.06505569394090838,0.11752633094764486,0.05247063700673649,-0.04237921902924735,0.23478661473977747,0.2771658337690248,-0.3511620589925336,0.054576879809675516,0.4057389388022091,-0.3435211415952877,0.07572350178782705,0.41924464338311473,-0.3884113630019619,0.0004858516100525456,0.38889721461201443,-0.08787018286364678,0.06743993819312588,0.15531012105677267,-0.17987906848251012,0.17944473541113992,0.35932380389365004,-0.3376665939889034,0.04195824530796344,0.37962483929686686,-0.32986674979836605,0.06285183547895423,0.3927185852773203,-0.3756906626150376,-0.011485551828907647,0.36420511078612994,-0.06889839461276592,0.05466738960945117,0.12356578422221709,-0.1628210134112339,0.16533198335288546,0.32815299676411935
UBER,T4,headline,2019-05-10,2019Q2,2019,2015-2019,validation,251,0.05525614922026989,0.02847512774369121,-0.02678102147657868,-0.0765498724903968,0.08044346413770387,0.15699333662810067,-0.09029645854184765,0.10775902343630661,0.19805548197815426,-0.00242588022343615,0.24800793805487276,0.2504338182783089,-0.16630723511347734,0.2527571573716876,0.4190643924851649,-0.0658553646285358,0.0034153827570451156,0.06927074738558092,-0.18253403850468597,0.05411746270762663,0.2366515012123126,-0.1947029319284519,0.08076745321246337,0.27547038514091526,-0.11691724036552287,0.21759907368342524,0.3345163140489481,-0.2619899685567365,0.22223257389167372,0.48422254244841023,-0.056853695280205674,0.03089990635143902,0.0877536016316447,-0.1746567162889785,0.08299076560183316,0.25764748189081166,-0.18694287244785857,0.11037072527537872,0.2973135977232373,-0.10840761700695223,0.2509502969596855,0.35935791396663774,-0.2548783050870198,0.2557107132467451,0.5105890183337649,-0.08120157322016308,0.002812957162153351,0.08401453038231643,-0.19596343978436437,0.053484596847216404,0.24944803663158077,-0.20793242157802594,0.08011858736176047,0.2880510089397864,-0.13142460006109247,0.2168680575370634,0.34829265759815586,-0.2741140609685482,0.2214987759072342,0.4956128368757824,-0.09143649600271253,-0.02604197067294267,0.06539452532976986,-0.20491997678780183,0.02317164386799364,0.22809162065579547,-0.2167556305294408,0.049039268263343816,0.2657948987927846,-0.1411000652013118,0.1818539108467072,0.322953976048019,-0.2822000418740265,0.1863513849828049,0.4685514268568314
ARM,T4,headline,2023-09-14,2023Q3,2023,2020+,validation,251,0.10666672192483273,0.059134675650955426,-0.047532046273877304,0.24674893602912817,0.15294350336843832,-0.09380543266068986,1.3185186189879117,0.20606512328024507,-1.1124534957076666,1.0925103332770707,0.22848112920077157,-0.8640292040762991,1.2910286860210904,0.28498630191587293,-1.0060423841052175,0.28891877978541003,0.09587559168625437,-0.19304318809915566,0.4520705154397604,0.19293860637520965,-0.25913190906455075,1.7003452169393327,0.24790299191607956,-1.4524422250232532,1.4371166242035378,0.27109659922225315,-1.1660200249812847,1.6683280882464686,0.3295619115248998,-1.3387661767215688,0.21156967603809917,0.09541623403724087,-0.11615344200085831,0.36493053834526834,0.19243856286863004,-0.1724919754766383,1.538295221536698,0.2473799090142319,-1.2909153125224662,1.2908631988005808,0.27056379426709465,-1.020299404533486,1.5081994677572848,0.3290045996926725,-1.1791948680646123,0.2966249823611633,0.06011941241234675,-0.23650556994881655,0.4607521715082057,0.15401545944510686,-0.3067367120630988,1.716490072296057,0.20718646949884212,-1.5093036027972149,1.4516876853917182,0.2296233168341395,-1.2220643685575787,1.6842815192221758,0.28618102556950387,-1.398100493652672,0.34004396672568027,0.1411570326076239,-0.19888693411805636,0.509667144270533,0.24223067879401494,-0.267436465476518,1.807454878296174,0.2994661857975125,-1.5079886924986614,1.5337852777771865,0.3236181500257267,-1.2101671277514598,1.7741677846409045,0.38449924164225346,-1.389668542998651
RIVN,T4,headline,2021-11-10,2021Q4,2021,2020+,validation,251,-0.5254898640213466,-0.08962436595903067,0.4358654980623159,-0.6184242530261849,-0.08380197318487415,0.5346222798413107,-0.7242052300340962,-0.15402605661700186,0.5701791734170943,-0.716968843174967,-0.18925088553028335,0.5277179576446837,-0.7410358489740887,-0.30560465115905044,0.43543119781503825,-0.6004655460801409,-0.1057423200972395,0.4947232259829014,-0.6787156982815139,-0.10002301121087553,0.5786926870706384,-0.7677825941799532,-0.16900379625733275,0.5987787979226205,-0.761689603424019,-0.20360497911098674,0.5580846243130323,-0.7819538660611204,-0.31789873281930303,0.46405513324181735,-0.49185893438647543,-0.10827659719272686,0.38358233719374857,-0.5913800528630357,-0.10257349651327952,0.4888065563497562,-0.7046582619103088,-0.17135879380771557,0.5332994681025932,-0.6969089957703858,-0.20586191881165405,0.49104707695873173,-0.7226817518099801,-0.3198317703062239,0.40284998150375617,-0.49428076396286613,-0.09688448702285779,0.39739627694000834,-0.5933275590585538,-0.09110852703407124,0.5022190320244826,-0.7060658776391904,-0.16077258301351938,0.545293294625671,-0.6983535449478765,-0.19571649873800223,0.5026370462098743,-0.7240034665482458,-0.31114235901307763,0.41286110753516814,-0.3973564351786637,-0.10528559974108054,0.29207083543758317,-0.515386182570378,-0.09956336985683167,0.4158228127135464,-0.6497315215647791,-0.16857938516121407,0.481152136403565,-0.6405410709451783,-0.20319823972729678,0.43734283121788153,-0.6711069642099132,-0.317550366189992,0.35355659801992123
CPNG,T4,headline,2021-03-11,2021Q1,2021,2020+,validation,251,-0.2040437206637431,0.06836122592298155,0.27240494658672465,-0.1988858912083311,0.14011254960692177,0.3389984408152529,-0.38188573695195704,0.2073521365000226,0.5892378734519796,-0.44749329456986087,0.2685286773872375,0.7160219719570984,-0.5762327130548114,0.02994931090894637,0.6061820239637578,-0.12098422493590022,0.0800704623948183,0.20105468733071852,-0.11528816652905127,0.15260818041411706,0.26789634694316833,-0.3173843813828169,0.22058471301817795,0.5379690944009948,-0.3898382078136543,0.28243174864668097,0.6722699564603353,-0.5320118204337057,0.04123755288442554,0.5732493733181312,-0.11716244490839622,0.08116777465043978,0.198330219558836,-0.11144162120964662,0.1537791883495565,0.26522080955920313,-0.314416508892129,0.22182478263516314,0.5362412915272922,-0.3871853496772304,0.2837346525995099,0.6709200022767403,-0.5299771039604501,0.042295412318207326,0.5722725162786574,-0.15856045550731634,-0.0015127924772591061,0.15704766303005724,-0.15310789262138502,0.06554578011305923,0.21865367273444425,-0.3465648837178731,0.12838769698801245,0.47495258070588553,-0.4159214486831264,0.18556310919337782,0.6014845578765042,-0.5520174133240017,-0.037412453404049195,0.5146049599199525,-0.15320455074279837,-0.008308575396254514,0.14489597534654386,-0.1477172813735187,0.05829359124439515,0.20601087261791384,-0.34240565888050356,0.12070780106203371,0.4631134599425373,-0.41220369009152513,0.17749407288911057,0.5896977629806357,-0.5491659285250008,-0.04396390039096065,0.5052020281340401
VG,T4,headline,2025-01-24,2025Q1,2025,2020+,validation,251,-0.5676934970134804,-0.13431702749822316,0.4333764695152572,-0.2505012433498467,0.029848819592712017,0.2803500629425587,-0.19987158790477144,0.09435503500513631,0.29422662290990775,-0.5445247010657712,0.1751708523175055,0.7196955533832767,-0.5008219358391142,0.2171645794764845,0.7179865153155987,-0.5786860792428778,-0.14770943786781265,0.4309766413750652,-0.26955931130947897,0.013916707666374428,0.2834760189758534,-0.22021705414983594,0.07742498996051661,0.29764204411035255,-0.5561064136757017,0.15699055905941672,0.7130969727351184,-0.5135149114929436,0.198334628959415,0.7118495404523586,-0.5087873037301509,-0.14873629046510972,0.3600510132650412,-0.14837435346999295,0.012695125437298227,0.16106947890729117,-0.09084588838658803,0.07612689198960187,0.1669727803761899,-0.48246152179493207,0.15559659928395453,0.6380581210788866,-0.4328038067406115,0.19689085722140653,0.629694663962018,-0.43241967898516875,-0.14374214629465965,0.2886775326905091,-0.015974217457062068,0.018636346002085524,0.03461056345914759,0.0504980560152668,0.0824402503344921,0.03194219431922529,-0.4020010927490557,0.16237618586219482,0.5643772786112505,-0.344623215374504,0.2039127065382571,0.5485359219127611,-0.0391059319584518,-0.05835725110134682,-0.019251319142895018,0.6659219888998649,0.1202134086440334,-0.5457085802558315,0.7784572740461013,0.1903797535202223,-0.588077520525879,0.012391693999104003,0.278286794302816,0.265895100303712,0.1095304776472803,0.32396528161810134,0.21443480397082104
GM,T4,headline,2010-11-18,2010Q4,2010,2010-2014,discovery,251,0.053998719442325704,0.11713335861279828,0.06313463917047257,-0.07910077791334358,0.09671776254257591,0.1758185404559195,-0.08289553008143125,0.13037460920541588,0.21327013928684713,-0.28283703990622433,-0.030385805982741987,0.25245123392348234,-0.31844712476187853,0.11619299581223874,0.4346401205741173,0.06834287682111984,0.11078299420746185,0.04244011738634201,-0.06656800806462004,0.09048345095546262,0.15705145902008266,-0.07041440405476218,0.12394897467606314,0.19436337873082532,-0.2730769726726797,-0.03589759507857759,0.23717937759410213,-0.3091716849306443,0.10984797691593284,0.41901966184657713,0.04515206917641512,0.08810078539528998,0.04294871621887486,-0.08683026865908217,0.06821575918328371,0.15504602784236587,-0.09059316989162547,0.10099791630482957,0.19159108619645504,-0.2888564873444258,-0.055584583607194316,0.2332719037372315,-0.3241676819255036,0.08718486117374846,0.41135254309925207,0.06205826148763327,0.0730006966002199,0.010942435112586635,-0.07205899895954626,0.053391624293884776,0.12545062325343104,-0.07588276820714845,0.0857188479294213,0.16160161613656976,-0.27735315750333955,-0.06869068263623201,0.20866247486710754,-0.3132355396311223,0.07209748309193276,0.38533302272305503,-0.025634354210343546,0.05767511505064804,0.08330946926099159,-0.14867774629705655,0.038346117526830925,0.18702386382388747,-0.1521857924442348,0.07021161406035614,0.22239740650459094,-0.3370210628738528,-0.08199249775746897,0.25502856511638383,-0.3699406885688086,0.05678480206732939,0.42672549063613796
